origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
"275","6",1.8811697,1179.4818476,0.6805221,1182.0435395
"275","8",1.8811697,1265.2177001,3.8251580,1270.9240277
"275","5",1.8811697,2300.1881532,5.3872645,2307.4565874
"275","7",1.8811697,1912.6291702,1.3512963,1915.8616362
"275","15",1.8811697,642.8889606,2.9353627,647.7054929
"275","2",1.8811697,1484.6505923,2.3642810,1488.8960430
"281","1",40.6932274,1716.5926293,2.4901629,1759.7760196
"281","3",40.6932274,1827.7935594,3.4647261,1871.9515129
"281","16",40.6932274,1538.4091621,2.6653095,1581.7676990
"281","4",40.6932274,1026.9213715,0.4822301,1068.0968290
"281","10",40.6932274,1078.4523466,2.9794628,1122.1250368
"281","9",40.6932274,51.8779106,2.8057399,95.3768779
"281","12",40.6932274,51.8779106,2.8057399,95.3768779
"281","6",40.6932274,2053.8184812,0.6805221,2095.1922308
"281","8",40.6932274,2138.8985083,3.8251580,2183.4168936
"281","5",40.6932274,1074.3406478,5.3872645,1120.4211397
"281","7",40.6932274,1209.6119074,1.3512963,1251.6564311
"281","15",40.6932274,2718.9461900,2.9353627,2762.5747801
"281","2",40.6932274,1708.2633303,2.3642810,1751.3208386
"282","1",0.6637232,1621.8401430,2.4901629,1624.9940291
"282","3",0.6637232,1760.5744720,3.4647261,1764.7029212
"282","16",0.6637232,1443.6566758,2.6653095,1446.9857084
"282","4",0.6637232,931.2348230,0.4822301,932.3807763
"282","10",0.6637232,982.7657981,2.9794628,986.4089841
"282","9",0.6637232,137.5681682,2.8057399,141.0376312
"282","12",0.6637232,137.5681682,2.8057399,141.0376312
"282","6",0.6637232,1959.0659949,0.6805221,1960.4102402
"282","8",0.6637232,2044.1460220,3.8251580,2048.6349031
"282","5",0.6637232,1020.2991963,5.3872645,1026.3501840
"282","7",0.6637232,1113.9253589,1.3512963,1115.9403784
"282","15",0.6637232,2623.2596415,2.9353627,2626.8587274
"282","2",0.6637232,1613.5108440,2.3642810,1616.5388481
"283","1",1.1461341,1487.1312245,2.4901629,1490.7675215
"283","3",1.1461341,1644.1837646,3.4647261,1648.7946247
"283","16",1.1461341,1308.9477573,2.6653095,1312.7592009
"283","4",1.1461341,814.8441156,0.4822301,816.4724799
"283","10",1.1461341,866.3750907,2.9794628,870.5006876
"283","9",1.1461341,274.8506538,2.8057399,278.8025277
"283","12",1.1461341,274.8506538,2.8057399,278.8025277
"283","6",1.1461341,1824.3570765,0.6805221,1826.1837327
"283","8",1.1461341,1909.4371035,3.8251580,1914.4083956
"283","5",1.1461341,964.5547151,5.3872645,971.0881137
"283","7",1.1461341,997.5346515,1.3512963,1000.0320819
"283","15",1.1461341,2506.8689341,2.9353627,2510.9504309
"283","2",1.1461341,1478.8019255,2.3642810,1482.3123406
"284","1",11.0710884,1356.8743435,2.4901629,1370.4355948
"284","3",11.0710884,1552.5254072,3.4647261,1567.0612216
"284","16",11.0710884,1178.6908763,2.6653095,1192.4272742
"284","4",11.0710884,723.1857582,0.4822301,734.7390767
"284","10",11.0710884,774.7167333,2.9794628,788.7672845
"284","9",11.0710884,400.9229517,2.8057399,414.7997800
"284","12",11.0710884,400.9229517,2.8057399,414.7997800
"284","6",11.0710884,1694.1001955,0.6805221,1705.8518060
"284","8",11.0710884,1779.1802225,3.8251580,1794.0764689
"284","5",11.0710884,919.3439783,5.3872645,935.8023312
"284","7",11.0710884,905.8762941,1.3512963,918.2986788
"284","15",11.0710884,2409.0945730,2.9353627,2423.1010241
"284","2",11.0710884,1348.5450445,2.3642810,1361.9804138
"285","1",1.3200199,1245.8789502,2.4901629,1249.6891330
"285","3",1.3200199,1470.6676595,3.4647261,1475.4524054
"285","16",1.3200199,1067.6954830,2.6653095,1071.6808124
"285","4",1.3200199,641.3280105,0.4822301,643.1302605
"285","10",1.3200199,679.0055941,2.9794628,683.3050768
"285","9",1.3200199,561.1298279,2.8057399,565.2555877
"285","12",1.3200199,561.1298279,2.8057399,565.2555877
"285","6",1.3200199,1583.1048022,0.6805221,1585.1053442
"285","8",1.3200199,1668.1848292,3.8251580,1673.3300070
"285","5",1.3200199,853.0036482,5.3872645,859.7109326
"285","7",1.3200199,824.0185464,1.3512963,826.6898626
"285","15",1.3200199,2298.0991797,2.9353627,2302.3545622
"285","2",1.3200199,1237.5496512,2.3642810,1241.2339520
"286","1",0.6051910,1154.1254161,2.4901629,1157.2207700
"286","3",0.6051910,1407.6126255,3.4647261,1411.6825425
"286","16",0.6051910,975.9419489,2.6653095,979.2124493
"286","4",0.6051910,578.2729765,0.4822301,579.3603976
"286","10",0.6051910,586.7978421,2.9794628,590.3824958
"286","9",0.6051910,676.3897328,2.8057399,679.8006636
"286","12",0.6051910,676.3897328,2.8057399,679.8006636
"286","6",0.6051910,1491.3512680,0.6805221,1492.6369812
"286","8",0.6051910,1576.4312951,3.8251580,1580.8616440
"286","5",0.6051910,789.6973055,5.3872645,795.6897610
"286","7",0.6051910,760.9635124,1.3512963,762.9199997
"286","15",0.6051910,2206.3456456,2.9353627,2209.8861992
"286","2",0.6051910,1145.7961171,2.3642810,1148.7655890
"287","1",2.0761957,1014.6649410,2.4901629,1019.2312997
"287","3",2.0761957,1316.1075166,3.4647261,1321.6484384
"287","16",2.0761957,836.4814739,2.6653095,841.2229791
"287","4",2.0761957,489.9011213,0.4822301,492.4595471
"287","10",2.0761957,440.8870006,2.9794628,445.9426591
"287","9",2.0761957,775.4447587,2.8057399,780.3266943
"287","12",2.0761957,775.4447587,2.8057399,780.3266943
"287","6",2.0761957,1351.8907930,0.6805221,1354.6475109
"287","8",2.0761957,1436.9708200,3.8251580,1442.8721738
"287","5",2.0761957,756.6843929,5.3872645,764.1478531
"287","7",2.0761957,687.8739656,1.3512963,691.3014576
"287","15",2.0761957,2033.5945594,2.9353627,2038.6061178
"287","2",2.0761957,1006.3356420,2.3642810,1010.7761187
"288","1",3.7537313,898.8866866,2.4901629,905.1305808
"288","3",3.7537313,1223.3049215,3.4647261,1230.5233789
"288","16",3.7537313,720.7032194,2.6653095,727.1222602
"288","4",3.7537313,397.0985262,0.4822301,401.3344877
"288","10",3.7537313,348.0844056,2.9794628,354.8175997
"288","9",3.7537313,893.7187482,2.8057399,900.2782194
"288","12",3.7537313,893.7187482,2.8057399,900.2782194
"288","6",3.7537313,1236.1125385,0.6805221,1240.5467920
"288","8",3.7537313,1321.1925656,3.8251580,1328.7714549
"288","5",3.7537313,740.9402265,5.3872645,750.0812223
"288","7",3.7537313,595.0713705,1.3512963,600.1763982
"288","15",3.7537313,1917.8163049,2.9353627,1924.5053989
"288","2",3.7537313,890.5573876,2.3642810,896.6753999
"289","1",2.7108711,754.7901369,2.4901629,759.9911709
"289","3",2.7108711,1136.9419922,3.4647261,1143.1175893
"289","16",2.7108711,576.6066697,2.6653095,581.9828503
"289","4",2.7108711,412.7179871,0.4822301,415.9110883
"289","10",2.7108711,310.1490056,2.9794628,315.8393395
"289","9",2.7108711,1047.7780732,2.8057399,1053.2946842
"289","12",2.7108711,1047.7780732,2.8057399,1053.2946842
"289","6",2.7108711,1092.0159889,0.6805221,1095.4073821
"289","8",2.7108711,1177.0960159,3.8251580,1183.6320449
"289","5",2.7108711,795.5566816,5.3872645,803.6548171
"289","7",2.7108711,562.0879567,1.3512963,566.1501241
"289","15",2.7108711,1773.6411794,2.9353627,1779.2874132
"289","2",2.7108711,746.4608379,2.3642810,751.5359899
"290","1",5.0876301,708.3676220,2.4901629,715.9454150
"290","3",5.0876301,1097.7193800,3.4647261,1106.2717361
"290","16",5.0876301,537.5631146,2.6653095,545.3160542
"290","4",5.0876301,385.0272151,0.4822301,390.5970753
"290","10",5.0876301,282.4582336,2.9794628,290.5253265
"290","9",5.0876301,1167.1287211,2.8057399,1175.0220910
"290","12",5.0876301,1167.1287211,2.8057399,1175.0220910
"290","6",5.0876301,1044.5145870,0.6805221,1050.2827392
"290","8",5.0876301,1133.1394593,3.8251580,1142.0522473
"290","5",5.0876301,777.8907147,5.3872645,788.3656093
"290","7",5.0876301,533.3567328,1.3512963,539.7956592
"290","15",5.0876301,1725.1907697,2.9353627,1733.2137625
"290","2",5.0876301,702.5042813,2.3642810,709.9561923
"291","1",0.0604817,532.3393837,2.4901629,534.8900282
"291","3",0.0604817,1069.3459478,3.4647261,1072.8711555
"291","16",0.0604817,405.3424068,2.6653095,408.0681980
"291","4",0.0604817,453.4795013,0.4822301,454.0222131
"291","10",0.0604817,353.8735191,2.9794628,356.9134635
"291","9",0.0604817,1268.8177269,2.8057399,1271.6839484
"291","12",0.0604817,1268.8177269,2.8057399,1271.6839484
"291","6",0.0604817,868.4863486,0.6805221,869.2273524
"291","8",0.0604817,957.1112209,3.8251580,960.9968605
"291","5",0.0604817,831.3926183,5.3872645,836.8403644
"291","7",0.0604817,555.8497550,1.3512963,557.2615330
"291","15",0.0604817,1549.1625314,2.9353627,1552.1583757
"291","2",0.0604817,526.4760429,2.3642810,528.9008055
"292","1",0.5323379,412.0594220,2.4901629,415.0819229
"292","3",0.5323379,1018.8294070,3.4647261,1022.8264710
"292","16",0.5323379,295.0938840,2.6653095,298.2915314
"292","4",0.5323379,552.6425134,0.4822301,553.6570815
"292","10",0.5323379,453.0365312,2.9794628,456.5483319
"292","9",0.5323379,1380.0190674,2.8057399,1383.3571452
"292","12",0.5323379,1380.0190674,2.8057399,1383.3571452
"292","6",0.5323379,748.2063870,0.6805221,749.4192471
"292","8",0.5323379,838.2861139,3.8251580,842.6436098
"292","5",0.5323379,897.5207083,5.3872645,903.4403107
"292","7",0.5323379,509.9617254,1.3512963,511.8453596
"292","15",0.5323379,1428.8825698,2.9353627,1432.3502703
"292","2",0.5323379,407.6509360,2.3642810,410.5475548
"293","1",0.5300788,297.7071046,2.4901629,300.7273463
"293","3",0.5300788,1007.3749087,3.4647261,1011.3697135
"293","16",0.5300788,279.5596950,2.6653095,282.7550832
"293","4",0.5300788,664.2537876,0.4822301,665.2660965
"293","10",0.5300788,608.7501450,2.9794628,612.2596865
"293","9",0.5300788,1535.7326812,2.8057399,1539.0684998
"293","12",0.5300788,1535.7326812,2.8057399,1539.0684998
"293","6",0.5300788,634.6225542,0.6805221,635.8331551
"293","8",0.5300788,741.4490932,3.8251580,745.8043299
"293","5",0.5300788,960.7847257,5.3872645,966.7020689
"293","7",0.5300788,573.2257427,1.3512963,575.1071178
"293","15",0.5300788,1349.6169317,2.9353627,1353.0823732
"293","2",0.5300788,310.8139152,2.3642810,313.7082749
"294","1",5.9056938,116.9000435,2.4901629,125.2959003
"294","3",5.9056938,993.1412973,3.4647261,1002.5117172
"294","16",5.9056938,349.0517552,2.6653095,357.6227585
"294","4",5.9056938,780.5503558,0.4822301,786.9382797
"294","10",5.9056938,737.7815613,2.9794628,746.6667179
"294","9",5.9056938,1650.0554378,2.8057399,1658.7668715
"294","12",5.9056938,1650.0554378,2.8057399,1658.7668715
"294","6",5.9056938,475.5151317,0.6805221,482.1013477
"294","8",5.9056938,580.2760455,3.8251580,590.0068973
"294","5",5.9056938,1077.0812939,5.3872645,1088.3742522
"294","7",5.9056938,689.5223109,1.3512963,696.7793011
"294","15",5.9056938,1263.2032271,2.9353627,1272.0442836
"294","2",5.9056938,139.0054122,2.3642810,147.2753870
"295","1",3.3798134,39.2820825,2.4901629,45.1520588
"295","3",3.3798134,991.7727351,3.4647261,998.6172746
"295","16",3.3798134,426.8479300,2.6653095,432.8930529
"295","4",3.3798134,890.3380511,0.4822301,894.2000946
"295","10",3.3798134,871.6981795,2.9794628,878.0574557
"295","9",3.3798134,1757.1308814,2.8057399,1763.3164347
"295","12",3.3798134,1757.1308814,2.8057399,1763.3164347
"295","6",3.3798134,326.3883212,0.6805221,330.4486568
"295","8",3.3798134,438.2429277,3.8251580,445.4478991
"295","5",3.3798134,1140.1313848,5.3872645,1148.8984627
"295","7",3.3798134,752.5724018,1.3512963,757.3035115
"295","15",3.3798134,1129.9286672,2.9353627,1136.2438433
"295","2",3.3798134,117.8688683,2.3642810,123.6129627
"296","1",0.4003537,186.2018574,2.4901629,189.0923741
"296","3",0.4003537,955.3738397,3.4647261,959.2389195
"296","16",0.4003537,481.5067035,2.6653095,484.5723668
"296","4",0.4003537,969.6388292,0.4822301,970.5214131
"296","10",0.4003537,953.8827895,2.9794628,957.2626060
"296","9",0.4003537,1897.5736348,2.8057399,1900.7797284
"296","12",0.4003537,1897.5736348,2.8057399,1900.7797284
"296","6",0.4003537,221.3319749,0.6805221,222.4128508
"296","8",0.4003537,351.8952882,3.8251580,356.1207999
"296","5",0.4003537,1219.4321629,5.3872645,1225.2197812
"296","7",0.4003537,831.8731799,1.3512963,833.6248300
"296","15",0.4003537,1023.8274994,2.9353627,1027.1632158
"296","2",0.4003537,210.4090377,2.3642810,213.1736724
"297","1",2.8035286,319.8914039,2.4901629,325.1850954
"297","3",2.8035286,974.0087250,3.4647261,980.2769797
"297","16",2.8035286,613.3747123,2.6653095,618.8435504
"297","4",2.8035286,1103.4048020,0.4822301,1106.6905607
"297","10",2.8035286,1087.5723360,2.9794628,1093.3553274
"297","9",2.8035286,2031.2631813,2.8057399,2036.8724497
"297","12",2.8035286,2031.2631813,2.8057399,2036.8724497
"297","6",2.8035286,89.1865609,0.6805221,92.6706116
"297","8",2.8035286,339.6330857,3.8251580,346.2617722
"297","5",2.8035286,1353.1981358,5.3872645,1361.3889288
"297","7",2.8035286,965.6391528,1.3512963,969.7939777
"297","15",2.8035286,966.9156353,2.9353627,972.6545265
"297","2",2.8035286,342.2770465,2.3642810,347.4448560
"298","1",2.5387611,465.3314764,2.4901629,470.3604005
"298","3",2.5387611,1080.3953744,3.4647261,1086.3988616
"298","16",2.5387611,750.4511670,2.6653095,755.6552377
"298","4",2.5387611,1241.0994399,0.4822301,1244.1204312
"298","10",2.5387611,1232.2875485,2.9794628,1237.8057725
"298","9",2.5387611,2175.9783939,2.8057399,2181.3228949
"298","12",2.5387611,2175.9783939,2.8057399,2181.3228949
"298","6",2.5387611,168.0960102,0.6805221,171.3152935
"298","8",2.5387611,386.0041637,3.8251580,392.3680828
"298","5",2.5387611,1476.7405369,5.3872645,1484.6665625
"298","7",2.5387611,1089.1815539,1.3512963,1093.0716113
"298","15",2.5387611,876.7865792,2.9353627,882.2607030
"298","2",2.5387611,497.3378554,2.3642810,502.2408975
"299","1",1.2844760,577.6654947,2.4901629,581.4401335
"299","3",1.2844760,1138.5236478,3.4647261,1143.2728498
"299","16",1.2844760,862.7851853,2.6653095,866.7349707
"299","4",1.2844760,1353.4334582,0.4822301,1355.2001643
"299","10",1.2844760,1344.6215668,2.9794628,1348.8855055
"299","9",1.2844760,2288.3124121,2.8057399,2292.4026279
"299","12",1.2844760,2288.3124121,2.8057399,2292.4026279
"299","6",1.2844760,255.9516789,0.6805221,257.9166770
"299","8",1.2844760,389.8743022,3.8251580,394.9839361
"299","5",1.2844760,1589.0745551,5.3872645,1595.7462956
"299","7",1.2844760,1201.5155721,1.3512963,1204.1513444
"299","15",1.2844760,811.7104773,2.9353627,815.9303159
"299","2",1.2844760,609.6718736,2.3642810,613.3206306
"300","1",0.8669825,722.3898744,2.4901629,725.7470198
"300","3",0.8669825,1207.5377819,3.4647261,1211.8694905
"300","16",0.8669825,977.4268535,2.6653095,980.9591455
"300","4",0.8669825,1425.7181936,0.4822301,1427.0674063
"300","10",0.8669825,1468.1321906,2.9794628,1471.9786359
"300","9",0.8669825,2433.0367918,2.8057399,2436.7095142
"300","12",0.8669825,2433.0367918,2.8057399,2436.7095142
"300","6",0.8669825,397.0371622,0.6805221,398.5846669
"300","8",0.8669825,479.7689075,3.8251580,484.4610480
"300","5",0.8669825,1659.1545074,5.3872645,1665.4087544
"300","7",0.8669825,1271.5955244,1.3512963,1273.8138033
"300","15",0.8669825,766.6297598,2.9353627,770.4321050
"300","2",0.8669825,744.2934982,2.3642810,747.5247617
"301","1",2.4284927,853.6443663,2.4901629,858.5630220
"301","3",2.4284927,1307.5039407,3.4647261,1313.3971595
"301","16",2.4284927,1108.6813454,2.6653095,1113.7751476
"301","4",2.4284927,1525.9034821,0.4822301,1528.8142050
"301","10",2.4284927,1568.3174791,2.9794628,1573.7254346
"301","9",2.4284927,2562.9674643,2.8057399,2568.2016969
"301","12",2.4284927,2562.9674643,2.8057399,2568.2016969
"301","6",2.4284927,528.2916541,0.6805221,531.4006690
"301","8",2.4284927,608.8914243,3.8251580,615.1450750
"301","5",2.4284927,1759.3397959,5.3872645,1767.1555531
"301","7",2.4284927,1371.7808129,1.3512963,1375.5606020
"301","15",2.4284927,712.8735249,2.9353627,718.2373803
"301","2",2.4284927,875.5479901,2.3642810,880.3407638
"302","1",7.3462228,996.8735062,2.4901629,1006.7098920
"302","3",7.3462228,1433.6716927,3.4647261,1444.4826416
"302","16",7.3462228,1251.9104853,2.6653095,1261.9220176
"302","4",7.3462228,1652.0712341,0.4822301,1659.8996870
"302","10",7.3462228,1694.4852310,2.9794628,1704.8109167
"302","9",7.3462228,2689.1352163,2.8057399,2699.2871790
"302","12",7.3462228,2689.1352163,2.8057399,2699.2871790
"302","6",7.3462228,671.5207940,0.6805221,679.5475390
"302","8",7.3462228,734.5439986,3.8251580,745.7153794
"302","5",7.3462228,1885.5075478,5.3872645,1898.2410352
"302","7",7.3462228,1497.9485649,1.3512963,1506.6460840
"302","15",7.3462228,761.0505535,2.9353627,771.3321390
"302","2",7.3462228,1018.7771300,2.3642810,1028.4876338
"303","1",9.0059893,1091.7228846,2.4901629,1103.2190368
"303","3",9.0059893,1488.2305996,3.4647261,1500.7013150
"303","16",9.0059893,1394.8269294,2.6653095,1406.4982282
"303","4",9.0059893,1706.9159273,0.4822301,1716.4041467
"303","10",9.0059893,1749.3299242,2.9794628,1761.3153763
"303","9",9.0059893,2743.9799095,2.8057399,2755.7916386
"303","12",9.0059893,2743.9799095,2.8057399,2755.7916386
"303","6",9.0059893,818.5605189,0.6805221,828.2470303
"303","8",9.0059893,904.2963713,3.8251580,917.1275186
"303","5",9.0059893,1940.3522410,5.3872645,1954.7454948
"303","7",9.0059893,1552.7932581,1.3512963,1563.1505437
"303","15",9.0059893,697.6623617,2.9353627,709.6037136
"303","2",9.0059893,1123.7292636,2.3642810,1135.0995338
"304","1",4.7604287,1164.3760759,2.4901629,1171.6266675
"304","3",4.7604287,1560.8837909,3.4647261,1569.1089457
"304","16",4.7604287,1467.4801207,2.6653095,1474.9058589
"304","4",4.7604287,1779.5691185,0.4822301,1784.8117774
"304","10",4.7604287,1821.9831155,2.9794628,1829.7230070
"304","9",4.7604287,2816.6331007,2.8057399,2824.1992693
"304","12",4.7604287,2816.6331007,2.8057399,2824.1992693
"304","6",4.7604287,891.2137102,0.6805221,896.6546610
"304","8",4.7604287,976.9495626,3.8251580,985.5351493
"304","5",4.7604287,2013.0054323,5.3872645,2023.1531255
"304","7",4.7604287,1625.4464493,1.3512963,1631.5581744
"304","15",4.7604287,647.2124131,2.9353627,654.9082045
"304","2",4.7604287,1196.3824548,2.3642810,1203.5071645
"305","1",2.8322552,1371.2084437,2.4901629,1376.5308619
"305","3",2.8322552,1766.1445326,3.4647261,1772.4415138
"305","16",2.8322552,1674.3124885,2.6653095,1679.8100532
"305","4",2.8322552,1985.3160698,0.4822301,1988.6305552
"305","10",2.8322552,2028.0224482,2.9794628,2033.8341662
"305","9",2.8322552,3022.3800520,2.8057399,3028.0180471
"305","12",2.8322552,3022.3800520,2.8057399,3028.0180471
"305","6",2.8322552,1098.0460780,0.6805221,1101.5588554
"305","8",2.8322552,1183.7819305,3.8251580,1190.4393436
"305","5",2.8322552,2218.7523836,5.3872645,2226.9719033
"305","7",2.8322552,1831.1934006,1.3512963,1835.3769522
"305","15",2.8322552,711.0387902,2.9353627,716.8064081
"305","2",2.8322552,1403.2148227,2.3642810,1408.4113589
"306","1",0.8400636,1414.0310655,2.4901629,1417.3612920
"306","3",0.8400636,1808.9671543,3.4647261,1813.2719439
"306","16",0.8400636,1717.1351103,2.6653095,1720.6404834
"306","4",0.8400636,2028.1386916,0.4822301,2029.4609853
"306","10",0.8400636,2070.8450699,2.9794628,2074.6645963
"306","9",0.8400636,3065.2026738,2.8057399,3068.8484772
"306","12",0.8400636,3065.2026738,2.8057399,3068.8484772
"306","6",0.8400636,1140.8686998,0.6805221,1142.3892855
"306","8",0.8400636,1226.6045522,3.8251580,1231.2697738
"306","5",0.8400636,2261.5750054,5.3872645,2267.8023334
"306","7",0.8400636,1874.0160224,1.3512963,1876.2073823
"306","15",0.8400636,746.5169958,2.9353627,750.2924220
"306","2",0.8400636,1446.0374444,2.3642810,1449.2417890
"312","1",0.3351701,1720.9147039,2.4901629,1723.7400369
"312","3",0.3351701,1880.6856874,3.4647261,1884.4855836
"312","16",0.3351701,1533.6018794,2.6653095,1536.6023590
"312","4",0.3351701,1051.3460385,0.4822301,1052.1634387
"312","10",0.3351701,1102.8770135,2.9794628,1106.1916464
"312","9",0.3351701,113.8840775,2.8057399,117.0249875
"312","12",0.3351701,113.8840775,2.8057399,117.0249875
"312","6",0.3351701,2058.1405559,0.6805221,2059.1562481
"312","8",0.3351701,2143.2205829,3.8251580,2147.3809110
"312","5",0.3351701,1205.2851388,5.3872645,1211.0075734
"312","7",0.3351701,1234.0365743,1.3512963,1235.7230407
"312","15",0.3351701,2743.3708569,2.9353627,2746.6413897
"312","2",0.3351701,1712.5854049,2.3642810,1715.2848559
"313","1",0.2239791,1615.8652070,2.4901629,1618.5793490
"313","3",0.2239791,1818.4635609,3.4647261,1822.1522660
"313","16",0.2239791,1393.6033649,2.6653095,1396.4926534
"313","4",0.2239791,989.1239120,0.4822301,989.8301212
"313","10",0.2239791,1040.6548870,2.9794628,1043.8583289
"313","9",0.2239791,189.5825344,2.8057399,192.6122534
"313","12",0.2239791,189.5825344,2.8057399,192.6122534
"313","6",0.2239791,1953.0910590,0.6805221,1953.9955602
"313","8",0.2239791,2020.9229902,3.8251580,2024.9721273
"313","5",0.2239791,1149.5264772,5.3872645,1155.1377208
"313","7",0.2239791,1171.8144478,1.3512963,1173.3897232
"313","15",0.2239791,2668.0854365,2.9353627,2671.2447783
"313","2",0.2239791,1607.5359080,2.3642810,1610.1241680
"314","1",7.0989598,1534.8986765,2.4901629,1544.4877992
"314","3",7.0989598,1746.2957592,3.4647261,1756.8594451
"314","16",7.0989598,1317.5458755,2.6653095,1327.3101448
"314","4",7.0989598,916.9561102,0.4822301,924.5373002
"314","10",7.0989598,968.4870853,2.9794628,978.5655079
"314","9",7.0989598,407.1822232,2.8057399,417.0869229
"314","12",7.0989598,407.1822232,2.8057399,417.0869229
"314","6",7.0989598,1872.1245284,0.6805221,1879.9040104
"314","8",7.0989598,1944.8655009,3.8251580,1955.7896186
"314","5",7.0989598,1077.3586755,5.3872645,1089.8448998
"314","7",7.0989598,1099.6466461,1.3512963,1108.0969022
"314","15",7.0989598,2587.1189060,2.9353627,2597.1532285
"314","2",7.0989598,1526.5693775,2.3642810,1536.0326183
"315","1",6.0063128,1378.2858642,2.4901629,1386.7823399
"315","3",6.0063128,1662.1506921,3.4647261,1671.6217310
"315","16",6.0063128,1193.4561064,2.6653095,1202.1277287
"315","4",6.0063128,832.8110432,0.4822301,839.2995861
"315","10",6.0063128,884.3420183,2.9794628,893.3277939
"315","9",6.0063128,477.5810126,2.8057399,486.3930653
"315","12",6.0063128,477.5810126,2.8057399,486.3930653
"315","6",6.0063128,1715.5117161,0.6805221,1722.1985511
"315","8",6.0063128,1800.5917431,3.8251580,1810.4232140
"315","5",6.0063128,1044.4866808,5.3872645,1055.8802582
"315","7",6.0063128,1015.5015790,1.3512963,1022.8591882
"315","15",6.0063128,2430.5060937,2.9353627,2439.4477692
"315","2",6.0063128,1369.9565652,2.3642810,1378.3271590
"316","1",6.1160306,1207.7291427,2.4901629,1216.3353362
"316","3",6.1160306,1564.2194989,3.4647261,1573.8002555
"316","16",6.1160306,1029.5456755,2.6653095,1038.3270156
"316","4",6.1160306,734.8798499,0.4822301,741.4781106
"316","10",6.1160306,747.2432413,2.9794628,756.3387347
"316","9",6.1160306,532.0871865,2.8057399,541.0089569
"316","12",6.1160306,532.0871865,2.8057399,541.0089569
"316","6",6.1160306,1544.9549947,0.6805221,1551.7515474
"316","8",6.1160306,1630.0350217,3.8251580,1639.9762102
"316","5",6.1160306,946.3041789,5.3872645,957.8074740
"316","7",6.1160306,917.5703858,1.3512963,925.0377127
"316","15",6.1160306,2259.9493722,2.9353627,2269.0007654
"316","2",6.1160306,1199.3998437,2.3642810,1207.8801552
"317","1",1.0223748,1143.4714261,2.4901629,1146.9839639
"317","3",1.0223748,1520.8256270,3.4647261,1525.3127279
"317","16",1.0223748,965.2879589,2.6653095,968.9756433
"317","4",1.0223748,691.4859781,0.4822301,692.9905830
"317","10",1.0223748,654.6947229,2.9794628,658.6965606
"317","9",1.0223748,680.4192431,2.8057399,684.2473578
"317","12",1.0223748,680.4192431,2.8057399,684.2473578
"317","6",1.0223748,1480.6972781,0.6805221,1482.4001751
"317","8",1.0223748,1565.7773051,3.8251580,1570.6248379
"317","5",1.0223748,912.0446966,5.3872645,918.4543359
"317","7",1.0223748,874.1765139,1.3512963,876.5501851
"317","15",1.0223748,2195.6916556,2.9353627,2199.6493931
"317","2",1.0223748,1135.1421271,2.3642810,1138.5287829
"318","1",1.0340965,997.6624434,2.4901629,1001.1867028
"318","3",1.0340965,1418.9350599,3.4647261,1423.4338824
"318","16",1.0340965,819.4789762,2.6653095,823.1783822
"318","4",1.0340965,592.7286645,0.4822301,594.2449912
"318","10",1.0340965,543.7145439,2.9794628,547.7281032
"318","9",1.0340965,867.7024996,2.8057399,871.5423360
"318","12",1.0340965,867.7024996,2.8057399,871.5423360
"318","6",1.0340965,1334.8882953,0.6805221,1336.6029140
"318","8",1.0340965,1419.9683224,3.8251580,1424.8275769
"318","5",1.0340965,918.6424574,5.3872645,925.0638184
"318","7",1.0340965,790.7015089,1.3512963,793.0869017
"318","15",1.0340965,2049.8826729,2.9353627,2053.8521321
"318","2",1.0340965,989.3331444,2.3642810,992.7315219
"319","1",2.1168870,851.5032647,2.4901629,856.1103146
"319","3",2.1168870,1366.4019041,3.4647261,1371.9835171
"319","16",2.1168870,673.3197976,2.6653095,678.1019940
"319","4",2.1168870,568.6560576,0.4822301,571.2551747
"319","10",2.1168870,519.6419369,2.9794628,524.7382867
"319","9",2.1168870,957.1056355,2.8057399,962.0282623
"319","12",2.1168870,957.1056355,2.8057399,962.0282623
"319","6",2.1168870,1188.7291167,0.6805221,1191.5265258
"319","8",2.1168870,1273.8091437,3.8251580,1279.7511887
"319","5",2.1168870,915.8627485,5.3872645,923.3669000
"319","7",2.1168870,766.6289019,1.3512963,770.0970852
"319","15",2.1168870,1903.7234942,2.9353627,1908.7757439
"319","2",2.1168870,843.1739657,2.3642810,847.6551337
"320","1",1.2935754,713.6233560,2.4901629,717.4070943
"320","3",1.2935754,1337.7555677,3.4647261,1342.5138691
"320","16",1.2935754,535.4398888,2.6653095,539.3987736
"320","4",1.2935754,562.6557390,0.4822301,564.4315445
"320","10",1.2935754,513.6416183,2.9794628,517.9146565
"320","9",1.2935754,1028.3454037,2.8057399,1032.4447190
"320","12",1.2935754,1028.3454037,2.8057399,1032.4447190
"320","6",1.2935754,1050.8492079,0.6805221,1052.8233055
"320","8",1.2935754,1135.9292350,3.8251580,1141.0479683
"320","5",1.2935754,910.5376668,5.3872645,917.2185067
"320","7",1.2935754,760.6285833,1.3512963,763.2734550
"320","15",1.2935754,1765.8435855,2.9353627,1770.0725235
"320","2",1.2935754,705.2940570,2.3642810,708.9519133
"321","1",0.5724587,621.7703835,2.4901629,624.8330051
"321","3",0.5724587,1221.9910048,3.4647261,1226.0281896
"321","16",0.5724587,410.0897146,2.6653095,413.3274828
